51.454015,-2.523781
51.453920,-2.523769
51.454004,-2.523861
51.453986,-2.523809
51.453961,-2.523713
51.453937,-2.523808
51.453967,-2.523864
51.454040,-2.523937
51.454127,-2.523983
51.454155,-2.523930
